name,call_sites,max_args,distribution
func_00011A00,5,2,2 args x5
func_00011978,5,3,3 args x5
func_0006E0DC,5,1,1 args x1
func_00008664,5,2,2 args x5
func_00051880,5,1,1 args x5
func_000583C4,5,2,1 args x4; 2 args x1
func_00058404,5,2,1 args x3; 2 args x2
func_00059458,5,3,1 args x4; 3 args x1
func_00060D08,5,4,4 args x5
func_00066EC4,5,8,7 args x4; 8 args x1
func_0006DB90,5,2,2 args x5
func_0006DE64,5,1,1 args x3
func_00001D24,4,5,5 args x4
func_000022A0,4,1,1 args x4
func_000034A0,4,2,2 args x4
func_00052BB4,4,2,2 args x4
func_0006E228,4,3,3 args x4
func_000072E0,4,3,3 args x4
func_0000BE60,4,1,1 args x4
func_0006DF98,4,1,1 args x1
func_00050D80,4,2,2 args x1
func_00055390,4,4,4 args x1
func_00050E34,4,2,2 args x1
func_00012AD0,4,8,8 args x3; 7 args x1
func_0000B42C,4,2,2 args x4
func_00032F10,4,3,3 args x4
func_000330A4,4,1,1 args x4
func_00032644,4,3,3 args x4
func_00033650,4,3,3 args x3
func_00013F94,4,1,1 args x2
func_00032B08,4,3,2 args x2; 3 args x2
func_000321F8,4,7,7 args x4
func_000318A0,4,1,1 args x2
func_00032978,4,1,1 args x4
func_00011A2C,4,2,2 args x4
func_0001557C,4,1,1 args x2
func_0001C508,4,3,3 args x3; 2 args x1
func_0001B1D8,4,4,4 args x1
func_00058960,4,4,4 args x2; 1 args x1
func_0005F574,4,4,4 args x4
func_000596A4,4,3,3 args x1
func_00061DCC,4,4,4 args x4
func_00068208,4,1,1 args x3
func_00067EC8,4,2,2 args x4
func_00066660,4,8,6 args x3; 8 args x1
func_000685AC,4,4,4 args x4
func_0006CB6C,4,5,5 args x4
func_00000244,3,3,3 args x1; 2 args x1
func_0006E4C8,3,2,2 args x3
func_0006E45C,3,3,3 args x3
func_000027C0,3,2,2 args x1; 1 args x1
func_000031B4,3,4,3 args x2; 4 args x1
func_00050A5C,3,1,1 args x3
func_00017D7C,3,5,5 args x3
func_00005568,3,3,3 args x3
func_0006E2C0,3,2,2 args x3
func_00005E60,3,3,2 args x1; 3 args x1; 1 args x1
func_0006E398,3,2,2 args x3
func_000075EC,3,2,1 args x2; 2 args x1
func_000633D4,3,4,4 args x3
func_0000BE9C,3,2,2 args x2; 1 args x1
func_0000C524,3,2,2 args x3
func_00019574,3,1,1 args x2
func_0000A248,3,2,2 args x3
func_0006E070,3,1,1 args x3
func_00009F80,3,2,2 args x3
func_000105EC,3,2,2 args x3
func_0006E480,3,3,3 args x3
func_000117F0,3,4,4 args x3
func_00050874,3,3,3 args x3
func_00015914,3,4,4 args x1
func_0005107C,3,1,1 args x3
func_0001D268,3,2,2 args x3
func_00056460,3,1,1 args x3
func_0001D214,3,1,1 args x3
func_0001A4F8,3,5,5 args x3
func_000242C8,3,6,6 args x3
func_00024378,3,3,3 args x3
func_0001D428,3,3,1 args x2; 3 args x1
func_00033358,3,1,1 args x3
func_00032690,3,1,1 args x3
func_00032744,3,2,2 args x3
func_00033420,3,3,3 args x3
func_000034DC,3,2,2 args x3
func_00051630,3,1,1 args x3
func_0005034C,3,1,1 args x3
func_00004F48,3,4,4 args x3
func_0006DEC0,3,2,2 args x3
func_00054E30,3,3,3 args x3
func_0006E5F8,3,6,6 args x3
func_00056068,3,2,2 args x3
func_00052A0C,3,1,1 args x2
func_0005651C,3,2,2 args x3
func_000589A8,3,2,2 args x3
func_0005929C,3,1,1 args x3
func_000599A8,3,1,1 args x3
func_000627F0,3,3,3 args x3
func_0006140C,3,1,1 args x3
func_00061680,3,4,4 args x3
func_00061D38,3,4,4 args x3
func_00063A28,3,2,2 args x2; 1 args x1
func_00067038,3,8,8 args x3
func_0006679C,3,8,8 args x3
func_00067E48,3,7,7 args x1; 2 args x1
func_00068D18,3,1,1 args x2
func_00069920,3,1,1 args x3
func_00066DFC,3,2,1 args x2; 2 args x1
func_00069EB4,3,1,1 args x3
func_00051210,3,2,2 args x1
func_0006CD14,3,5,5 args x1
func_0006E028,2,2,2 args x2
func_000028C0,2,1,1 args x2
func_00002ED0,2,2,2 args x2
func_00003380,2,1,1 args x2
func_000183AC,2,1,1 args x1
func_00003634,2,2,2 args x2
func_00003160,2,1,1 args x1
func_00047030,2,1,1 args x2
func_00004908,2,2,2 args x2
func_00005D58,2,3,3 args x2
func_0006E510,2,2,2 args x2
func_0006E308,2,3,3 args x1; 2 args x1
func_0006E414,2,2,2 args x2
func_0006E3BC,2,2,2 args x2
func_0006E174,2,1,1 args x2
func_00007994,2,1,1 args x1
func_0001CCD8,2,3,3 args x1; 1 args x1
func_00007AC0,2,4,4 args x2
func_0000ED70,2,4,4 args x1
func_00006B9C,2,1,1 args x1
func_0001089C,2,2,2 args x2
func_0000B224,2,2,2 args x1; 1 args x1
func_0006E6E0,2,1,1 args x1
func_0000E56C,2,5,5 args x2
func_0000E6B0,2,1,1 args x2
func_00055AFC,2,1,1 args x1
func_0000DBB4,2,4,4 args x2
func_0000EAB0,2,1,1 args x2
func_00010134,2,2,2 args x2
func_00010220,2,3,3 args x2
func_0001B4B0,2,1,1 args x1
func_0001981C,2,1,1 args x1
func_00019A3C,2,1,1 args x1
func_0000F3CC,2,1,1 args x2
func_00010F24,2,2,2 args x2
func_00050F60,2,1,1 args x2
func_0005185C,2,6,3 args x1; 6 args x1
func_00051660,2,1,1 args x2
func_00011D48,2,6,6 args x2
func_00050DA8,2,2,2 args x2
func_000117D0,2,3,3 args x2
func_00012774,2,4,4 args x2
func_00051654,2,2,1 args x1; 2 args x1
func_00011B24,2,2,2 args x1
func_0006E150,2,4,1 args x1; 4 args x1
func_000517F4,2,1,1 args x2
func_00013378,2,5,5 args x2
func_0001549C,2,2,2 args x2
func_00014148,2,1,1 args x2
func_00033754,2,4,4 args x2
func_000142D8,2,3,3 args x2
func_00007494,2,1,1 args x2
func_00015C10,2,3,3 args x2
func_000517C4,2,2,2 args x1
func_00015BF0,2,2,2 args x2
func_00016034,2,3,3 args x1
func_00016EC0,2,2,2 args x2
func_00017C40,2,1,1 args x1
func_00023DF0,2,6,6 args x2
func_0001D078,2,3,3 args x2
func_00019DFC,2,5,5 args x2
func_0000B3F4,2,2,2 args x2
func_0000AFA8,2,1,1 args x1
func_0000AAF4,2,2,2 args x2
func_0001CD5C,2,2,2 args x2
func_0001F2FC,2,5,5 args x2
func_0002EF34,2,3,3 args x2
func_00024E54,2,5,5 args x2
func_0001B780,2,3,3 args x2
func_000069C0,2,3,1 args x1; 3 args x1
func_0000B464,2,2,2 args x2
func_0001D1F0,2,1,1 args x2
func_00051648,2,1,1 args x1
func_00005720,2,1,1 args x2
func_0001D72C,2,5,5 args x2
func_0001D6E8,2,4,4 args x2
func_00024A14,2,4,4 args x2
func_00025CE8,2,4,4 args x2
func_000332B8,2,2,2 args x2
func_000325FC,2,2,2 args x2
func_00033304,2,3,2 args x1; 3 args x1
func_00032FB4,2,3,3 args x2
func_00031FA0,2,5,5 args x1; 1 args x1
func_00014060,2,1,1 args x2
func_000328B4,2,3,3 args x2
func_00002538,2,1,1 args x1
func_000353BC,2,4,4 args x2
func_00038DB0,2,4,4 args x2
func_00040A38,2,6,6 args x2
func_000320E4,2,7,7 args x2
func_00032AB8,2,1,1 args x2
func_000451EC,2,5,5 args x2
func_00002598,2,2,2 args x1; 1 args x1
func_0006E6BC,2,1,1 args x1
func_00051070,2,2,1 args x1; 2 args x1
func_000518A4,2,2,2 args x2
func_00063080,2,3,3 args x2
func_00069EF4,2,1,1 args x2
func_000155D8,2,4,4 args x2
func_00015540,2,2,2 args x1
func_0000B4D4,2,1,1 args x1
func_0001C1DC,2,1,1 args x1
func_00051280,2,2,2 args x1
func_0000ADB0,2,3,3 args x2
func_0000ADC0,2,3,3 args x2
func_0001ACFC,2,2,2 args x2
func_0001ACEC,2,4,4 args x2
func_0000B79C,2,3,3 args x2
func_0000B864,2,6,6 args x1; 3 args x1
func_0006E108,2,1,1 args x2
func_0005D9CC,2,1,1 args x2
func_0004DD90,2,4,4 args x1
func_00053680,2,2,2 args x1
func_00050D18,2,1,1 args x2
func_0005FC14,2,1,1 args x2
func_00052878,2,2,2 args x1; 1 args x1
func_000084B8,2,2,2 args x2
func_00055D6C,2,2,2 args x2
func_00011A7C,2,2,2 args x2
func_00055374,2,1,1 args x1
func_00050918,2,1,1 args x2
func_00014038,2,1,1 args x1
func_0006E5D4,2,5,5 args x2
func_00055488,2,1,1 args x1
func_00055D34,2,1,1 args x1
func_00055EF4,2,2,2 args x2
func_000053A8,2,1,1 args x2
func_0005399C,2,1,1 args x1
func_00059960,2,1,1 args x2
func_00056548,2,2,2 args x2
