nid,vram,func,words,call_sites,argc,stack_args,returns,leaf,sdk_calls,reaches,sdk_reexport
0x16E920B8,0x026790,func_00026790,52,0,5,0,1,0,,,
0x4DF6D3AB,0x026860,func_00026860,34,0,4,0,1,0,,,
0xB06F0762,0x0268E8,func_000268E8,104,0,3,0,1,0,,,
0xCB97E458,0x026A88,func_00026A88,38,0,2,0,1,0,,,
0xBC3F77A0,0x026C7C,func_00026C7C,42,0,3,0,1,0,,,
0xCF47636B,0x027144,func_00027144,25,0,2,0,1,0,,,
0x9745A7D1,0x0271A8,func_000271A8,21,0,0,0,1,0,,,
0x1CE50213,0x02727C,func_0002727C,27,0,2,0,1,0,,,
0xE32ADBC7,0x0274D8,func_000274D8,24,0,5,0,1,0,,,
0x5F834D2C,0x027698,func_00027698,28,0,4,0,1,0,,,
0x8A52EC5C,0x027920,func_00027920,83,0,2,0,1,0,,,
0xE599DB39,0x027A6C,func_00027A6C,18,0,2,0,1,0,,,
0x976B2895,0x027E0C,func_00027E0C,62,0,0,0,0,0,,,
0xD21E2FFA,0x027F04,func_00027F04,3,0,1,0,0,1,,,
0x1EDC6EA5,0x027F10,func_00027F10,127,0,1,0,1,0,,,
0x25D858B5,0x02833C,func_0002833C,374,0,6,0,1,0,,,
0x60F59CFF,0x028914,func_00028914,5,0,1,0,1,1,,,
0x9EAB778A,0x028928,func_00028928,5,0,1,0,1,1,,,
0x04959EB3,0x028BB4,func_00028BB4,69,0,1,0,1,0,,,
0x11A11370,0x029410,func_00029410,2,0,1,0,1,1,,,
0x03649D25,0x029938,func_00029938,2,0,1,0,1,1,,,
0x9E3D774E,0x029940,func_00029940,56,0,2,0,1,0,,,
0xE5BD286C,0x02BA34,func_0002BA34,90,0,0,0,1,0,,,
0x81D1EAA6,0x02BC9C,func_0002BC9C,44,0,1,0,1,1,,,
0x1DFA345A,0x02BD4C,func_0002BD4C,151,0,4,0,1,0,,,
0xD82485CE,0x02C340,func_0002C340,12,0,1,0,1,1,,,
0x79BB72A4,0x02C370,func_0002C370,7,0,1,0,1,1,,,
0xDE7B48B0,0x02C38C,func_0002C38C,15,0,0,0,1,0,,,
0x3FAA4A8A,0x02C3C8,func_0002C3C8,46,0,0,0,1,0,,,
0x782F3ABD,0x02C508,func_0002C508,10,0,0,0,1,0,,,
0x44A58AF2,0x02C530,func_0002C530,12,0,0,0,1,0,,,
0x5424E577,0x02C5C0,func_0002C5C0,9,0,1,0,1,1,,,
0x077F0283,0x02C5E4,func_0002C5E4,10,0,0,0,1,0,,,
0x2473E015,0x02C60C,func_0002C60C,10,0,0,0,1,0,,,
0x411B7C01,0x02C634,func_0002C634,10,0,0,0,1,0,,,
0x7DE210DA,0x02C65C,func_0002C65C,10,0,0,0,1,0,,,
0x65ED022B,0x02C684,func_0002C684,15,0,1,0,1,0,,,
0xF77BB2FC,0x02C6C0,func_0002C6C0,17,0,0,0,1,0,,,
0xD98265C5,0x02C704,func_0002C704,17,0,0,0,1,0,,,
0x40098E0B,0x02C748,func_0002C748,17,0,0,0,1,0,,,
0xDFB829CE,0x02C78C,func_0002C78C,17,0,0,0,1,0,,,
0x518A6CBF,0x02C7D0,func_0002C7D0,24,0,2,0,1,0,,,
0xC7E98943,0x02C830,func_0002C830,24,0,2,0,1,0,,,
0x29534469,0x02C890,func_0002C890,17,0,1,0,1,0,,,
0xD26EE46E,0x02C8D4,func_0002C8D4,21,0,2,0,0,0,,,
0xCB012ADF,0x02C928,func_0002C928,4,0,0,0,1,1,,,
0x271B1003,0x02C990,func_0002C990,22,0,1,0,1,0,,,
0x2C2A4686,0x02CA5C,func_0002CA5C,45,0,1,0,1,0,,,
0xC4863568,0x02CE94,func_0002CE94,2,0,1,0,0,0,,,
0xE6C7AA85,0x02E5F4,func_0002E5F4,15,0,2,0,0,1,,,
0x646197AD,0x02EBA0,func_0002EBA0,29,0,6,0,1,0,,,
0x5AF04A70,0x02F3E0,func_0002F3E0,3,0,1,0,0,1,,,
0x61F58750,0x02F508,func_0002F508,3,0,0,0,1,1,,,
0x91376D2D,0x02F520,func_0002F520,3,0,0,0,1,1,,,
0x8A39914B,0x02F950,func_0002F950,2,0,0,0,0,0,,,
0xAAB1C4E7,0x02F9D4,func_0002F9D4,19,0,1,0,1,1,,,
0x9D535D04,0x030284,func_00030284,2,0,1,0,0,0,,,
0xEFFF02BF,0x030618,func_00030618,2,0,0,0,0,0,,sceImpose,
0xE292693D,0x030620,func_00030620,2,0,0,0,1,1,,,
0x1EDFA6C8,0x030730,func_00030730,33,0,2,0,1,1,,,
0x31528DE4,0x0307CC,func_000307CC,38,0,2,0,1,1,,,
0xB3919806,0x030CA8,func_00030CA8,3,0,0,0,1,1,,,
0x0F0E866E,0x030CB4,func_00030CB4,5,0,0,0,0,0,,,
0xAA2807B4,0x030EF8,func_00030EF8,3,0,1,0,0,1,,,
0xAEEBA843,0x030F04,func_00030F04,3,0,0,0,1,1,,,
0x9CDD0B89,0x03124C,func_0003124C,4,0,2,0,0,0,,Kernel_Library;ThreadManForUser;sceGe_user;sceLibFont,
0xF8373815,0x031640,func_00031640,5,0,3,0,0,0,,Kernel_Library;ThreadManForUser;sceGe_user;sceLibFont,
0x038C870E,0x031E3C,func_00031E3C,111,0,4,0,1,0,,Kernel_Library;ThreadManForUser;sceGe_user;sceLibFont,
0xF568F914,0x032078,func_00032078,95,0,8,0,0,0,,sceLibFont,
0xE3B314ED,0x0321F4,func_000321F4,141,0,5,0,1,0,,,
0x99BB3407,0x032B64,func_00032B64,31,0,4,0,0,0,,,
0xAC1335A7,0x032BE0,func_00032BE0,31,0,4,0,0,0,,,
0xA1C3E280,0x032C5C,func_00032C5C,43,0,4,0,1,0,,,
0xAE5AAE9C,0x032D08,func_00032D08,81,0,5,0,1,0,,,
0x0EFF46B2,0x032F8C,func_00032F8C,81,0,5,0,1,0,,,
0x583628F4,0x0330D0,func_000330D0,148,0,5,0,1,0,,,
0xD29E04B6,0x033320,func_00033320,119,0,5,0,1,0,,,
0x191D0BA3,0x0334FC,func_000334FC,248,0,8,0,1,0,,sceLibFont,
0xB7BDC0A5,0x0338DC,func_000338DC,96,0,6,0,1,0,,,
0xACA8DB56,0x033A5C,func_00033A5C,210,0,8,0,1,0,,,
0x5E0AA233,0x034140,func_00034140,57,0,5,0,1,0,,sceLibFont,
0x1EF26F3B,0x034224,func_00034224,57,0,5,0,1,0,,sceLibFont,
0x44981B5C,0x034308,func_00034308,52,0,4,0,1,0,,,
0x33370F7D,0x0343D8,func_000343D8,82,0,4,0,1,0,,,
0x5C44C1FE,0x03474C,func_0003474C,93,0,3,0,1,0,,,
0x0F2CF58F,0x0348C0,func_000348C0,100,0,5,0,1,0,,sceLibFont,
0xCBB02452,0x034A50,func_00034A50,21,0,4,0,0,0,,sceLibFont,
0xA86A146D,0x0356CC,func_000356CC,45,0,7,0,0,0,,sceLibFont,
0x277E7DB6,0x035FE0,func_00035FE0,38,0,2,0,1,0,,ThreadManForUser,
0x77682C7E,0x036078,func_00036078,38,0,2,0,1,0,,ThreadManForUser,
0xADC53C9F,0x037384,func_00037384,16,0,1,0,0,0,,,
0xEC024F5D,0x0373C4,func_000373C4,48,0,3,0,1,0,sceIoOpen;sceIoRead;sceIoClose,IoFileMgrForUser,
0xD0A6CBCF,0x03B968,func_0003B968,30,0,0,0,1,0,sceUtilityMsgDialogInitStart,sceUtility,
0xA6014E18,0x03B9E0,func_0003B9E0,41,0,0,0,1,0,sceUtilityMsgDialogGetStatus;sceUtilityMsgDialogUpdate;sceUtilityMsgDialogShutdownStart,sceGe_user;sceUtility,
0x13A370A3,0x03BA84,func_0003BA84,30,0,0,0,1,0,sceUtilityMsgDialogInitStart,sceUtility,
0x27DDA128,0x03BAFC,func_0003BAFC,41,0,0,0,1,0,sceUtilityMsgDialogGetStatus;sceUtilityMsgDialogUpdate;sceUtilityMsgDialogShutdownStart,sceGe_user;sceUtility,
0x870ECE87,0x03BBA0,func_0003BBA0,30,0,0,0,1,0,sceUtilityMsgDialogInitStart,sceUtility,
0x9FD1DB61,0x03BC18,func_0003BC18,41,0,0,0,1,0,sceUtilityMsgDialogGetStatus;sceUtilityMsgDialogUpdate;sceUtilityMsgDialogShutdownStart,sceGe_user;sceUtility,
0x9DE08895,0x03BE64,func_0003BE64,17,0,0,0,1,0,SysMemUserForUser_13A5ABEF,SysMemUserForUser,
0xF5EC30FE,0x03C188,func_0003C188,8,0,0,0,1,0,,,
0xC4637433,0x03C250,func_0003C250,19,0,2,0,0,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x5D41F62F,0x03C2BC,func_0003C2BC,16,0,2,0,1,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x3DC5EFD8,0x03C324,func_0003C324,3,0,0,0,0,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x29CE6332,0x03C33C,func_0003C33C,3,0,0,0,0,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x4B3EF565,0x03C348,func_0003C348,3,0,1,0,0,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x32CF07D7,0x03C378,func_0003C378,3,0,1,0,0,0,,ThreadManForUser;sceAtrac3plus;sceSasCore,
0x75042AB0,0x03C51C,func_0003C51C,5,0,0,0,0,0,,,
0xC9898F12,0x03FF60,func_0003FF60,196,0,2,0,1,0,ModuleMgrForUser_50F0C1EC;sceLibFont_67F17ED7;sceLibFont_A834319D;sceLibFont_099EF33C;sceLibFont_0DA7535E;sceLibFont_EE232411,IoFileMgrForUser;Kernel_Library;ModuleMgrForUser;SysMemUserForUser;ThreadManForUser;sceLibFont,
0xFBE2B76F,0x040270,func_00040270,29,0,0,0,1,0,sceLibFont_3AEA8CB6;UtilsForUser_79D1C3FA;sceLibFont_574B6FBC;ModuleMgrForUser_D1FF982A;ModuleMgrForUser_2E0911AA,ModuleMgrForUser;UtilsForUser;sceLibFont,
0x1285C5D4,0x04030C,func_0004030C,128,0,5,0,1,0,,sceLibFont,
0x213AA351,0x0405BC,func_000405BC,47,0,8,0,1,0,,Kernel_Library;SysMemUserForUser;sceLibFont,
0x843DFC9B,0x040678,func_00040678,44,0,8,0,1,0,,Kernel_Library;SysMemUserForUser;sceLibFont,
0x379A5D54,0x040728,func_00040728,47,0,8,0,1,0,,Kernel_Library;SysMemUserForUser;sceLibFont,
0x60492D87,0x043278,func_00043278,5,0,0,0,1,1,,,
0x90B7D870,0x0473B8,func_000473B8,18,0,0,0,1,0,,ThreadManForUser,
0x7BCFA60E,0x047400,func_00047400,18,0,0,0,1,0,,ThreadManForUser,
0x430506CF,0x047448,func_00047448,19,0,0,0,1,0,ModuleMgrForUser_50F0C1EC,ModuleMgrForUser;ThreadManForUser,
0x2CBACB65,0x04B29C,func_0004B29C,16,0,2,0,0,0,,,
0xD14AC828,0x04B2DC,func_0004B2DC,12,0,1,0,0,0,,,
0x090CB0EA,0x04B8A8,func_0004B8A8,9,0,0,0,0,0,,,
0x483EFDCB,0x04B8F0,func_0004B8F0,9,0,0,0,0,0,,,
0x776C1664,0x04B914,func_0004B914,9,0,0,0,0,0,,,
0x7135F23B,0x04B938,func_0004B938,9,0,0,0,0,0,,,
0x0838F3A5,0x04B980,func_0004B980,12,0,1,0,0,0,,,
0xC008B2A6,0x04BAA4,func_0004BAA4,9,0,0,0,0,0,,ThreadManForUser,
0xD6CC2463,0x04BAC8,func_0004BAC8,9,0,0,0,0,0,,ThreadManForUser,
0xDB063454,0x04BB34,func_0004BB34,9,0,0,0,0,0,,ThreadManForUser;sceGe_user;sceNet;sceNetAdhoc;sceNetAdhocMatching;sceNetAdhocctl;sceUmdUser;sceUtility;sceWlanDrv,
0xC2164E23,0x04BB58,func_0004BB58,9,0,0,0,0,0,,sceNet;sceNetAdhoc,
0xBD104161,0x04BB7C,func_0004BB7C,9,0,0,0,0,0,,sceNetAdhoc,
0xD957F48D,0x04BBA0,func_0004BBA0,9,0,0,0,0,0,,,
0x56B8600D,0x04BBC4,func_0004BBC4,9,0,0,0,0,0,,sceNetAdhoc;sceNetAdhocMatching;sceUtility,
0xAD0CFD38,0x04BBE8,func_0004BBE8,9,0,0,0,0,0,,sceNetAdhoc;sceNetAdhocMatching;sceUtility,
0xF75111E2,0x04BC74,func_0004BC74,9,0,0,0,0,0,,,
0x11232FC7,0x04BD60,func_0004BD60,2,0,0,0,0,1,,,
0xB22014A2,0x04BD68,func_0004BD68,2,0,0,0,0,1,,,
0x563241D4,0x04E98C,func_0004E98C,2,0,1,0,0,0,,Kernel_Library;SysMemUserForUser,
0x7C9D58D8,0x04E994,func_0004E994,2,0,1,0,0,0,,Kernel_Library;SysMemUserForUser,
0xA5DA23BF,0x04EB1C,func_0004EB1C,4,0,2,0,1,0,,,
0xA36F1620,0x04EB2C,func_0004EB2C,4,0,2,0,1,0,,,
0xC91EC6B8,0x04F4DC,func_0004F4DC,43,0,0,0,0,0,,Kernel_Library;SysMemUserForUser,
0xA59B0BD6,0x04F588,func_0004F588,45,0,2,0,0,0,,,
0xD45128B2,0x04F63C,func_0004F63C,68,0,2,0,1,0,,Kernel_Library;SysMemUserForUser,
0x40245E80,0x04F7F0,func_0004F7F0,35,0,0,0,0,0,,,
0xC48803A2,0x04FE64,func_0004FE64,15,0,1,0,0,0,,,
0xFA6FC7A4,0x0507B8,func_000507B8,10,0,0,0,1,0,,,
0x8C732074,0x050CC4,func_00050CC4,9,0,0,0,0,0,,,
0x57788A22,0x050CE8,func_00050CE8,15,0,1,0,1,0,,,
0x97DF0A3D,0x050D48,func_00050D48,13,0,0,0,0,0,,,
0x7FEB691D,0x050DA0,func_00050DA0,9,0,0,0,1,0,,,
0xC9C2EA0E,0x050DC4,func_00050DC4,9,0,0,0,0,0,,,
0x87C4D10C,0x050DE8,func_00050DE8,13,0,0,0,0,0,,,
0xF62DC541,0x050E1C,func_00050E1C,9,0,0,0,0,0,,,
0x9D7C12A5,0x050E40,func_00050E40,10,0,0,0,1,0,,,
0x3B28C89A,0x050E9C,func_00050E9C,11,0,0,0,0,0,,,
0x70BB900D,0x050F30,func_00050F30,11,0,0,0,0,0,,,
0x73E8731F,0x050F80,func_00050F80,29,0,1,0,0,0,,,
0x87FF0BD0,0x050FF4,func_00050FF4,9,0,0,0,0,0,,,
0xD6174B8C,0x051018,func_00051018,10,0,0,0,1,0,,,
0x6FF0E90D,0x0510A0,func_000510A0,13,0,0,0,0,0,,,
0x3CBA42E9,0x051230,func_00051230,11,0,0,0,1,0,,,
0x7D5A432D,0x05125C,func_0005125C,17,0,0,0,0,0,,,
0x2934F9EC,0x0512A0,func_000512A0,12,0,0,0,1,0,,,
0xD9934FBE,0x0512D0,func_000512D0,17,0,0,0,0,0,,,
0x059D538D,0x051314,func_00051314,12,0,0,0,1,0,,,
0x202CE24D,0x051344,func_00051344,17,0,0,0,0,0,,,
0x3AFF68BB,0x051388,func_00051388,12,0,0,0,1,0,,,
0xAAFBFE65,0x0513B8,func_000513B8,17,0,0,0,0,0,,,
0x75E7FBD7,0x0513FC,func_000513FC,12,0,0,0,1,0,,,
0x89BFBBBD,0x05142C,func_0005142C,17,0,0,0,0,0,,,
0x3BBDDEF2,0x051470,func_00051470,12,0,0,0,1,0,,,
0x9A7CC725,0x0514A0,func_000514A0,17,0,0,0,0,0,,,
0x86CACA77,0x0514E4,func_000514E4,12,0,0,0,1,0,,,
0x6F671C32,0x051514,func_00051514,17,0,0,0,0,0,,,
0x8F815D61,0x051558,func_00051558,12,0,0,0,1,0,,,
0x079B6274,0x051588,func_00051588,17,0,0,0,0,0,,,
0x31D2EA5C,0x0515CC,func_000515CC,12,0,0,0,1,0,,,
0xA9A73BAB,0x05166C,func_0005166C,17,0,0,0,0,0,,,
0xEDA6714D,0x0516E0,func_000516E0,17,0,0,0,0,0,,,
0x8DE0356C,0x051754,func_00051754,17,0,0,0,0,0,,,
0x4B405BF8,0x051798,func_00051798,12,0,0,0,1,0,,,
0x4FEC1351,0x05183C,func_0005183C,17,0,0,0,0,0,,,
0x3931EEB0,0x051880,func_00051880,12,0,0,0,1,0,,,
0x297D4D80,0x051DE8,func_00051DE8,26,0,1,0,0,0,,,
0x64B18ECB,0x052B3C,func_00052B3C,18,0,2,0,0,0,,,
0x6D463144,0x052EAC,func_00052EAC,14,0,1,0,1,0,,,
0x55CF82EB,0x053278,func_00053278,11,0,1,0,1,0,,,
0x3D86E9BF,0x0532A4,func_000532A4,11,0,1,0,1,0,,,
0x1CA0CECE,0x053458,func_00053458,25,0,2,0,1,0,,,
0x2D966EFA,0x053814,func_00053814,16,0,3,0,0,0,,,
0x0633EF17,0x053854,func_00053854,49,0,3,0,0,0,,,
0xAF9C94D8,0x05397C,func_0005397C,12,0,2,0,0,0,,,
0x7CB077F1,0x0539AC,func_000539AC,12,0,2,0,0,0,,,
0x6F03A81E,0x0539DC,func_000539DC,9,0,0,0,0,0,,,
0xB2798747,0x053A30,func_00053A30,12,0,2,0,0,0,,,
0x5E9DDF31,0x053AFC,func_00053AFC,9,0,0,0,0,0,,,
0x4D8D7EA6,0x053B4C,func_00053B4C,12,0,2,0,0,0,,,
0x9D6B7134,0x053BE0,func_00053BE0,9,0,0,0,0,0,,,
0xE5666206,0x053C04,func_00053C04,58,0,1,0,1,0,,,
0xF0A9754C,0x053F20,func_00053F20,43,0,1,0,1,0,,,
0x6DB9AB2F,0x054174,func_00054174,19,0,2,0,1,0,,,
0x754975A6,0x054268,func_00054268,10,0,0,0,1,0,,,
0xE8933BD8,0x05456C,func_0005456C,15,0,2,0,0,0,,,
0xBB8E7F5D,0x0545A8,func_000545A8,11,0,1,0,1,0,,,
0x0E1394AE,0x054990,func_00054990,10,0,0,0,1,0,,,
0xB82A7187,0x0549B8,func_000549B8,10,0,0,0,1,0,,,
0x916344C2,0x0549E0,func_000549E0,10,0,0,0,1,0,,,
0x8C14DFE9,0x054A30,func_00054A30,10,0,0,0,1,0,,,
0x951CE88A,0x055B30,func_00055B30,18,0,2,0,0,0,,,
0x3DF375C0,0x055B78,func_00055B78,26,0,1,0,0,0,,,
0x1D86A38A,0x055BE0,func_00055BE0,14,0,0,0,1,0,,,
0xE50611D5,0x055C54,func_00055C54,12,0,1,0,1,0,,,
0x01FF2926,0x055D2C,func_00055D2C,12,0,1,0,1,0,,,
0x18A71693,0x057058,func_00057058,8,0,0,0,1,0,,,
0xE8869D4F,0x057078,func_00057078,30,0,1,0,1,1,,,
0x49445C9F,0x05717C,func_0005717C,30,0,1,0,1,1,,,
0x48CEF02B,0x0571F4,func_000571F4,35,0,1,0,1,1,,,
0x6D0A6831,0x058A04,func_00058A04,8,0,0,0,1,0,,,
0x0E83FDE4,0x058B50,func_00058B50,16,0,1,0,1,0,,,
0xC90F96BF,0x058B90,func_00058B90,8,0,0,0,1,0,,,
0x508112BC,0x058DCC,func_00058DCC,8,0,0,0,1,0,,,
0x74E8AEDB,0x058DEC,func_00058DEC,10,0,1,0,1,1,,,
0xD69ADF86,0x058E58,func_00058E58,14,0,0,0,1,0,,,
0x403E8764,0x058F54,func_00058F54,8,0,0,0,1,0,,,
0x13D04A29,0x058F9C,func_00058F9C,8,0,0,0,1,0,,,
0xFBE0879A,0x058FE4,func_00058FE4,21,0,5,0,0,0,,,
0x7B534759,0x059038,func_00059038,15,0,4,0,0,1,,,
0xB592601A,0x059074,func_00059074,20,0,3,0,1,0,,,
0xD7A7E8EE,0x0590C4,func_000590C4,28,0,3,0,1,0,,,
0x1A9D30C8,0x059134,func_00059134,28,0,3,0,1,0,,,
0x62D24E04,0x0591A4,func_000591A4,26,0,3,0,1,0,,,
0x9D649F7B,0x05920C,func_0005920C,8,0,0,0,1,0,,,
0xB6BF2658,0x05922C,func_0005922C,22,0,0,0,1,0,,,
0x0744F3E3,0x059284,func_00059284,20,0,4,0,1,0,,,
0x3544AA2A,0x0592D4,func_000592D4,19,0,3,0,0,0,,,
0x9D9F1E8F,0x059610,func_00059610,19,0,0,0,1,0,,,
0x16A503D9,0x05965C,func_0005965C,2,0,0,0,1,1,,,
0x36730B01,0x059664,func_00059664,17,0,1,0,1,0,,,
0x17E6E292,0x05986C,func_0005986C,3,0,0,0,1,1,,,
0x237AA884,0x059878,func_00059878,3,0,0,0,1,1,,,
0x28C8CB55,0x059884,func_00059884,3,0,0,0,1,1,,,
0x8ECDC514,0x059890,func_00059890,3,0,0,0,1,1,,,
0x0E902A33,0x05989C,func_0005989C,3,0,0,0,1,1,,,
0xEABBA54E,0x0598A8,func_000598A8,3,0,0,0,1,1,,,
0x950485E5,0x0598B4,func_000598B4,3,0,0,0,1,1,,,
0x7C2282B5,0x0598C0,func_000598C0,3,0,0,0,1,1,,,
0x74003620,0x0598CC,func_000598CC,3,0,0,0,1,1,,,
0xF3ADEF95,0x0598D8,func_000598D8,3,0,0,0,1,1,,,
0x1B098197,0x0598E4,func_000598E4,3,0,0,0,1,1,,,
0x8180D334,0x0598F0,func_000598F0,3,0,0,0,1,1,,,
0x989A81A0,0x0599CC,func_000599CC,10,0,0,0,1,0,,,
0x1268A00D,0x0599F4,func_000599F4,10,0,0,0,1,0,,,
0x24B3AAB3,0x059A1C,func_00059A1C,10,0,0,0,1,0,,,
0xDA7D8B08,0x05A4A0,func_0005A4A0,2,0,0,0,1,1,,,
0x21F4A7B2,0x05D408,func_0005D408,42,0,1,0,1,1,,,
0xF2B4771C,0x05E9B4,func_0005E9B4,41,0,1,0,1,0,,,
0x639A4DDE,0x05EA70,func_0005EA70,6,0,1,0,0,0,,,
0xE1A3F0EA,0x05EC40,func_0005EC40,4,0,1,0,0,0,,,
0xCDC79758,0x05ECB0,func_0005ECB0,4,0,1,0,0,0,,,
0x248FDAB9,0x05ED98,func_0005ED98,4,0,1,0,0,0,,,
0x146B0409,0x05EE1C,func_0005EE1C,4,0,1,0,0,0,,,
0x404CCF3D,0x05EE6C,func_0005EE6C,4,0,1,0,0,0,,,
0xCFCE28A5,0x05EE7C,func_0005EE7C,4,0,1,0,0,0,,,
0xB589BDD5,0x05EE8C,func_0005EE8C,4,0,1,0,0,0,,,
0x50E78DD6,0x05EE9C,func_0005EE9C,4,0,1,0,0,0,,,
0xCD241286,0x05F18C,func_0005F18C,4,0,1,0,0,0,,,
0x1618EC6A,0x06C6F4,func_0006C6F4,16,0,0,0,1,0,,scePsmfPlayer,
0xCA55DBB1,0x06C734,func_0006C734,202,0,3,0,1,0,sceKernelCreateCallback;sceUmdRegisterUMDCallBack;scePower_04B7766E;sceUmdActivate;sceMpeg_682A619B;ThreadManForUser_94AA61EE;sceDisplay_46F186C3;sceSuspendForUser_090CCB3F;ThreadManForUser_68DA9E36;sceMpeg_874624D6;scePower_DFA8BAF8;sceKernelDeleteCallback;sceUmdUnRegisterUMDCallBack,Kernel_Library;SysMemUserForUser;ThreadManForUser;sceAudio;sceCtrl;sceDisplay;sceGe_user;sceMpeg;scePower;scePsmfPlayer;sceSuspendForUser;sceUmdUser,
0x977DE386,0x06E02C,ModuleMgrForUser_977DE386,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0xB7F46618,0x06E034,ModuleMgrForUser_B7F46618,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0xCC1D3699,0x06E03C,ModuleMgrForUser_CC1D3699,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0x748CBED9,0x06E01C,ModuleMgrForUser_748CBED9,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0xF0A26395,0x06E004,ModuleMgrForUser_F0A26395,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0xD8B73127,0x06DFFC,ModuleMgrForUser_D8B73127,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0x644395E2,0x06E014,ModuleMgrForUser_644395E2,0,0,0,0,0,1,,ModuleMgrForUser,ModuleMgrForUser
0x79D1C3FA,0x06E3B4,UtilsForUser_79D1C3FA,0,0,0,0,0,1,,UtilsForUser,UtilsForUser
0xB435DEC5,0x06E3C4,UtilsForUser_B435DEC5,0,0,0,0,0,1,,UtilsForUser,UtilsForUser
0x37FB5C42,0x06E3DC,UtilsForUser_37FB5C42,0,0,0,0,0,1,,UtilsForUser,UtilsForUser
0x13A5ABEF,0x06E05C,SysMemUserForUser_13A5ABEF,0,0,0,0,0,1,,SysMemUserForUser,SysMemUserForUser
0x9FA03CD3,0x06E33C,ThreadManForUser_9FA03CD3,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xAA73C935,0x06E354,ThreadManForUser_AA73C935,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x809CE29B,0x06E2CC,ThreadManForUser_809CE29B,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x616403BA,0x06E274,ThreadManForUser_616403BA,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x3AD58B8C,0x06E204,ThreadManForUser_3AD58B8C,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x27E22EC2,0x06E1BC,ThreadManForUser_27E22EC2,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x71BC9871,0x06E2AC,ThreadManForUser_71BC9871,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x912354A7,0x06E31C,ThreadManForUser_912354A7,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x2C34E053,0x06E1CC,ThreadManForUser_2C34E053,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x293B45B8,0x06DFC4,Kernel_Library_293B45B8,0,0,0,0,0,1,,Kernel_Library,Kernel_Library
0x3B183E26,0x06E20C,ThreadManForUser_3B183E26,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x17C1684E,0x06E2F4,ThreadManForUser_17C1684E,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xFFC36A14,0x06E1AC,ThreadManForUser_FFC36A14,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xBC80EC7C,0x06E0AC,ThreadManForUser_BC80EC7C,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xD13BDE95,0x06DFB4,Kernel_Library_D13BDE95,0,0,0,0,0,1,,Kernel_Library,Kernel_Library
0x52089CA1,0x06E234,ThreadManForUser_52089CA1,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x9ACE131E,0x06E334,ThreadManForUser_9ACE131E,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x82826F70,0x06E2E4,ThreadManForUser_82826F70,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xD59EAD2F,0x06E0FC,ThreadManForUser_D59EAD2F,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0xFCCFAD26,0x06E1A4,ThreadManForUser_FCCFAD26,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x1AF94D03,0x06E0A4,ThreadManForUser_1AF94D03,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x9944F31F,0x06E32C,ThreadManForUser_9944F31F,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x75156E8F,0x06E2BC,ThreadManForUser_75156E8F,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x278C0DF5,0x06E1B4,ThreadManForUser_278C0DF5,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x840E8133,0x06E2FC,ThreadManForUser_840E8133,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x4E3A1105,0x06E22C,ThreadManForUser_4E3A1105,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
0x8FFDF9A2,0x06E314,ThreadManForUser_8FFDF9A2,0,0,0,0,0,1,,ThreadManForUser,ThreadManForUser
