name,call_sites,max_args,distribution
sceUtilityLoadModule,6,1,1 args x6
sceUtilityUnloadModule,6,1,1 args x6
ehsys_F843E20A,6,1,1 args x6
ehsys_A2C4E735,6,2,2 args x6
field_536C7374,6,1,1 args x6
ehsys_9FC4E656,6,2,2 args x6
ehsys_sceUtilityOskUpdate,6,1,1 args x1
duel_eng_17D23531,6,1,1 args x6
ehsys_11EBE80C,5,5,5 args x5
ehsys_F0243623,5,5,5 args x5
ehsys_D0E95BD8,5,2,2 args x5
select_card_BF2B46D7,5,4,4 args x5
select_card_5B395307,5,1,1 args x1
ehsys_BF3E9066,5,4,4 args x5
ehsys_bsearch,5,5,5 args x5
ehsys_63CD43C1,5,2,1 args x3; 2 args x2
ehsys_CA9DD7B6,5,3,1 args x3; 3 args x2
ehsys_60F2ECE8,5,8,8 args x5
ehsys_E8EB3756,5,1,1 args x5
ehsys_8AA48382,5,3,3 args x3; 2 args x2
ehsys_0E0216E1,5,2,2 args x5
ehsys_E3C8F657,5,1,1 args x4
ehsys_375A7F03,5,1,1 args x5
ehsys_1F435989,5,2,2 args x5
ehsys_strncpy,5,3,3 args x5
ehsys_E6977584,5,6,6 args x5
ehsys_53C23B57,5,1,1 args x5
ehsys_87A64CC6,5,3,3 args x5
ehsys_C87E4924,5,2,2 args x5
ehsys_68728B41,5,3,3 args x4; 2 args x1
ehsys_B48A11FB,5,2,2 args x5
duel_eng_D7B09595,5,3,1 args x3; 3 args x1
ehsys_BE54B40C,5,1,1 args x2
ehsys_55981772,5,2,1 args x3; 2 args x1
ehsys_78ED2B0F,5,2,2 args x4; 1 args x1
duel_eng_C4F9F062,5,6,6 args x5
ehsys_9D9E0568,5,1,1 args x5
ehsys_74C5FE46,5,4,1 args x3; 2 args x1; 4 args x1
ehsys_95E50EFA,5,7,2 args x2; 7 args x1; 1 args x1
ehsys_51B8DDE5,5,2,1 args x3; 2 args x1
ehsys_A8CD2FB9,5,1,1 args x4
ehsys_1FB15A32,5,4,2 args x4; 4 args x1
ehsys_328C546A,5,5,5 args x5
duel_eng_0F848AB5,5,2,1 args x3; 2 args x1
duel_draw_ACB25738,5,4,4 args x5
duel_eng_07A2473C,5,1,1 args x1
ehsys_245526EE,5,2,2 args x2; 1 args x1
ehsys_70CB33BE,5,3,2 args x4; 3 args x1
ehsys_E6E2606B,5,2,2 args x5
ehsys_AC3EDD06,5,3,2 args x4; 3 args x1
ehsys_57345021,5,2,2 args x5
ehsys_74CA1190,5,1,1 args x1
ehsys_A93273D2,5,2,2 args x5
ehsys_486EBAC0,5,2,2 args x5
ehsys_530BB327,5,1,1 args x5
ehsys_83E48CCF,5,2,2 args x5
ehsys_3FD815F4,5,2,1 args x3; 2 args x1
ehsys_62A243C4,5,1,1 args x2
ehsys_783340AE,5,2,2 args x5
ehsys_A94DF30B,5,1,1 args x1
ehsys_B46025DF,4,3,3 args x4
ehsys_47719795,4,3,3 args x4
ehsys_CB9CCF0B,4,2,2 args x4
ehsys_6A55182E,4,3,2 args x3; 3 args x1
ehsys_D7D8674A,4,1,1 args x2
ehsys_AD222020,4,4,3 args x2; 4 args x2
ehsys_94982653,4,2,2 args x4
ehsys_7B552C34,4,1,1 args x4
ehsys_1507D27D,4,4,4 args x4
ehsys_64D352A1,4,3,3 args x4
ehsys_1B5B82BC,4,1,1 args x4
ehsys_6DBCF897,4,4,4 args x4
ehsys_A3FF902D,4,4,4 args x4
ehsys_3325AA47,4,2,1 args x2; 2 args x2
ehsys_BC1D779C,4,3,3 args x3
ehsys_BA168C37,4,1,1 args x2
ehsys_ED2013FB,4,3,1 args x3; 3 args x1
ehsys_1F710553,4,1,1 args x4
ehsys_F1CE9623,4,2,2 args x3; 1 args x1
ehsys_EB6FAACF,4,2,2 args x4
ehsys_3EC38F85,4,2,1 args x2; 2 args x1
ehsys_FEFCBA3E,4,1,1 args x1
ehsys_AB8BD7CA,4,1,1 args x4
ehsys_F3DEE95F,4,2,2 args x4
ehsys_4357F16E,4,2,2 args x4
ehsys_E9F96A3F,4,1,1 args x4
ehsys_224CD64E,4,3,2 args x2; 3 args x2
recipe_viewer_099048E2,4,1,1 args x1
ehsys_15AF4C89,4,1,1 args x4
ehsys_7F43E1A8,4,1,1 args x3
ehsys_660F96F4,4,3,3 args x4
ehsys_B4136BBB,4,2,2 args x4
ehsys_552AC0DF,4,2,2 args x4
duel_eng_780289AD,4,3,3 args x2; 2 args x1; 1 args x1
duel_eng_878654F9,4,2,2 args x3; 1 args x1
duel_eng_8FEC3AF9,4,2,2 args x3; 1 args x1
ehsys_9E26B410,4,2,1 args x3; 2 args x1
ehsys_7F981A88,4,2,1 args x3; 2 args x1
ehsys_05AD6FCE,4,2,2 args x2; 1 args x2
ehsys_A5D0CCD2,4,2,1 args x3; 2 args x1
ehsys_9E42D8A7,4,1,1 args x3
ehsys_C2235BFA,4,2,1 args x3; 2 args x1
ehsys_88D0D5B7,4,1,1 args x3
ehsys_1DA3918E,4,6,1 args x2; 6 args x1
ehsys_sceKernelSignalSema,4,3,2 args x3; 3 args x1
ehsys_812346E4,4,5,5 args x3; 2 args x1
duel_draw_3D1B9E58,4,4,4 args x4
duel_eng_0F1D8B95,4,1,1 args x1
ehsys_E4867425,4,1,1 args x4
ehsys_6DD74ECC,4,3,3 args x1; 1 args x1
duel_eng_FF3E7298,4,1,1 args x4
duel_eng_5F971645,4,1,1 args x4
ehsys_B6D80F09,4,1,1 args x4
ehsys_6FE21799,4,3,3 args x1
ehsys_942E589C,4,4,2 args x3; 4 args x1
ehsys_2D976EA8,4,2,2 args x4
ehsys_E7FAA144,4,2,2 args x4
ehsys_E4F368A9,4,1,1 args x4
ehsys_2DE9CA69,4,3,1 args x3; 3 args x1
ehsys_912118BD,4,3,2 args x2; 3 args x2
ehsys_7DAC692D,4,3,3 args x4
ehsys_5CEDF44D,4,1,1 args x2
ehsys_339B98FC,4,2,1 args x3; 2 args x1
ehsys_0A1BFD9A,4,2,2 args x2; 1 args x1
ehsys_9F4359AB,4,2,2 args x4
ehsys_0EB054A9,4,3,2 args x3; 3 args x1
charalist_99D1857C,4,1,1 args x1
ehsys_983DA324,4,1,1 args x4
sceIoClose,4,5,5 args x1; 4 args x1; 1 args x1
ehsys_FF360587,3,2,2 args x3
ehsys_51A71BD2,3,5,5 args x1; 1 args x1; 2 args x1
ehsys_9E72EF23,3,3,3 args x3
ehsys_7CBFBEC2,3,2,2 args x3
ehsys_C204E9F8,3,3,3 args x3
select_card_CFA64443,3,1,1 args x2
ehsys_strrchr,3,2,2 args x3
ehsys_8FB8C0A6,3,3,3 args x3
ehsys_E167E1C0,3,5,4 args x2; 5 args x1
ehsys_00F1E005,3,2,2 args x3
ehsys_0A3651EF,3,4,4 args x3
ehsys_8884088B,3,2,2 args x3
ehsys_8A309EAF,3,1,1 args x2
ehsys_99F81E55,3,2,1 args x2; 2 args x1
ehsys_38DDEDD1,3,3,2 args x2; 3 args x1
ehsys_DF5CB459,3,1,1 args x3
ehsys_8517B8C4,3,2,2 args x3
ehsys_FC53D253,3,3,3 args x2
ehsys_D49B6BDD,3,1,1 args x3
ehsys_93578062,3,1,1 args x3
ehsys_3F68D487,3,3,3 args x3
ehsys_293220C2,3,2,2 args x3
ehsys_CAB9DF55,3,4,4 args x3
ehsys_585DF0FF,3,3,3 args x3
ehsys_A4375D58,3,2,1 args x2; 2 args x1
ehsys_11369E88,3,4,4 args x2; 2 args x1
ehsys_C2295CF3,3,2,2 args x3
ehsys_B1D174DA,3,2,1 args x2; 2 args x1
ehsys_1FD5A78C,3,1,1 args x3
recipe_viewer_98E7E882,3,4,4 args x3
deck_tutorial_4E16F5A6,3,2,2 args x3
deck_tutorial_9F1777A8,3,1,1 args x1
ehsys_CC728840,3,2,2 args x3
ehsys_BAB43E61,3,2,2 args x3
ehsys_ACCDB524,3,4,2 args x1; 3 args x1; 4 args x1
ehsys_4E4F1811,3,8,8 args x1; 1 args x1
ehsys_37548694,3,3,3 args x3
ehsys_37562668,3,3,3 args x3
ehsys_D63C9E95,3,2,2 args x3
ehsys_64CE5F24,3,3,3 args x3
ehsys_27511CE0,3,2,2 args x3
ehsys_55F589D0,3,1,1 args x2
ehsys_E11E4575,3,1,1 args x3
ehsys_923D4D46,3,1,1 args x3
ehsys_5A5244E3,3,1,1 args x3
ehsys_68B20872,3,3,3 args x1
duel_eng_1DE65CD9,3,1,1 args x3
duel_eng_575C7FF3,3,1,1 args x3
ehsys_BCCFD219,3,2,2 args x3
ehsys_A864B21B,3,3,3 args x3
ehsys_41C38588,3,1,1 args x3
ehsys_534B5F77,3,1,1 args x3
ehsys_86A5D733,3,2,2 args x2; 1 args x1
ehsys_A046924B,3,2,1 args x2; 2 args x1
ehsys_287B3382,3,2,1 args x1; 2 args x1
ehsys_6EAF1121,3,2,2 args x2; 1 args x1
ehsys_556194E7,3,2,2 args x2; 1 args x1
ehsys_83458494,3,3,1 args x2; 3 args x1
ehsys_81771688,3,1,1 args x3
ehsys_18E75398,3,1,1 args x3
ehsys_sceKernelGetThreadCurrentPriority,3,2,2 args x1
duel_eng_85337AC1,3,1,1 args x3
duel_draw_60276ABB,3,4,2 args x2; 4 args x1
ehsys_B445B257,3,2,2 args x3
duel_draw_8CEA57E4,3,2,2 args x1
duel_eng_9FBBA3CF,3,1,1 args x2
ehsys_597CDADD,3,5,5 args x3
ehsys_DF62D899,3,2,2 args x3
ehsys_5810B6C0,3,1,1 args x1
ehsys_1C3A6111,3,2,2 args x3
ehsys_5B05F797,3,1,1 args x3
ehsys_717593A3,3,4,3 args x2; 4 args x1
ehsys_8D0CE141,3,2,2 args x1
ehsys_sinf,3,1,1 args x1
cardalbum_EE554159,3,2,2 args x3
limitlist_E69A45D2,3,2,2 args x3
tutoriallist_41015B0F,3,2,2 args x3
ehsys_31B1A6F0,3,1,1 args x2
ehsys_21C4F2FA,3,1,1 args x1
ehsys_F1CABFAC,3,1,1 args x3
ehsys_1E3B22BA,3,1,1 args x3
ehsys_58E54272,3,1,1 args x3
ehsys_92675210,3,2,2 args x3
ehsys_B75B23D0,3,2,2 args x3
ehsys_F358A88E,3,2,2 args x3
ehsys_DDAAA4FF,3,2,2 args x3
ehsys_F078D8CF,3,1,1 args x3
ehsys_02D6D189,3,3,1 args x2; 3 args x1
ehsys_2D86F442,3,3,3 args x2; 2 args x1
recipe_viewer_363D43C5,3,1,1 args x1
duelrecord_6ADB95DB,3,1,1 args x2
ehsys_EAB73341,3,3,3 args x3
ehsys_184C52C0,3,1,1 args x3
ehsys_B0DA6DA3,3,2,2 args x3
ehsys_6DF8A193,3,2,2 args x3
sceUmdCheckMedium,3,1,1 args x1
ehsys_890D2BD0,2,2,2 args x2
ehsys_F48E70FB,2,3,3 args x2
sceJpegCreateMJpeg,2,2,2 args x2
ehsys_D80C7D36,2,3,3 args x2
ehsys_C01F381E,2,3,3 args x2
sceJpegGetOutputInfo,2,4,4 args x2
sceJpegDecodeMJpegYCbCr,2,6,5 args x1; 6 args x1
sceJpegCsc,2,5,5 args x2
ehsys_1020AABA,2,2,2 args x2
ehsys_35CD6059,2,2,2 args x2
ehsys_BE792119,2,3,1 args x1; 3 args x1
ehsys_130C21DC,2,2,2 args x2
ehsys_sceIoDread,2,2,2 args x2
ehsys_sceIoDclose,2,1,1 args x2
ehsys_E62EDAB3,2,3,3 args x2
ehsys_D319DD3A,2,3,3 args x2
ehsys_805DBDF3,2,3,3 args x2
ehsys_4258FC8D,2,3,3 args x2
ehsys_D9F56690,2,1,1 args x2
ehsys_A0547747,2,1,1 args x2
ehsys_8F2316E1,2,1,1 args x2
ehsys_388D8736,2,1,1 args x2
ehsys_6F0D36D3,2,3,3 args x1
ehsys_4DFEDFFA,2,1,1 args x2
ehsys_sceGuStart,2,3,3 args x2
ehsys_98CFEF3D,2,2,2 args x2
ehsys_89EB3BA4,2,2,1 args x1; 2 args x1
ehsys_5F673552,2,3,3 args x1; 2 args x1
ehsys_BCEB40ED,2,1,1 args x2
ehsys_FF141CC8,2,2,2 args x2
ehsys_C978255D,2,1,1 args x2
ehsys_EF9EFF0F,2,1,1 args x2
ehsys_892F5B43,2,3,3 args x2
ehsys_F334B3F9,2,2,2 args x2
ehsys_93051754,2,2,2 args x2
ehsys_DDDE1D55,2,2,2 args x1; 1 args x1
ehsys_BAF2096A,2,3,3 args x2
ehsys_665C6D67,2,2,2 args x1; 1 args x1
ehsys_D1FF982A,2,5,5 args x2
ehsys_2E0911AA,2,5,5 args x2
ehsys_826BD884,2,1,1 args x2
ehsys_2BACAD04,2,4,4 args x2
ehsys_50F0C1EC,2,5,5 args x2
ehsys_strstr,2,3,3 args x2
ehsys_F1D5B644,2,2,2 args x2
ehsys_82DEC529,2,1,1 args x2
ehsys_C2CD822B,2,2,2 args x2
ehsys_D5E5A748,2,2,2 args x2
duel_eng_16E77909,2,1,1 args x1
ehsys_0C27DC4A,2,3,3 args x2
ehsys_307DF57A,2,2,2 args x2
duel_eng_9D50C7B3,2,2,2 args x2
ehsys_7ABC8184,2,3,3 args x1
duel_eng_A5CC5331,2,2,2 args x2
duel_eng_EDA22CAB,2,4,4 args x2
ehsys_8174A2CB,2,2,2 args x1; 1 args x1
duel_eng_AD6F64EE,2,1,1 args x1
duel_eng_3FD8A122,2,1,1 args x2
ehsys_ABFD44C4,2,4,4 args x2
ehsys_79E8E06C,2,6,6 args x2
duel_eng_30A4F438,2,2,2 args x2
duel_eng_4A030E8B,2,2,2 args x1
duel_eng_B1CA7A57,2,1,1 args x2
ehsys_420E7DB5,2,4,4 args x2
duel_eng_E7F71138,2,1,1 args x2
duel_eng_A7D6360C,2,1,1 args x2
duel_eng_0EB5F782,2,1,1 args x2
duel_eng_8CE718D2,2,1,1 args x2
duel_eng_8B100126,2,4,1 args x1; 4 args x1
duel_eng_50FDA3A6,2,1,1 args x2
ehsys_8CE72107,2,3,2 args x1; 3 args x1
ehsys_9A381A51,2,2,2 args x1; 1 args x1
ehsys_D98EA579,2,3,3 args x2
ehsys_5C8EF0DE,2,1,1 args x1
ehsys_86A6704D,2,2,2 args x1; 1 args x1
ehsys_69B00027,2,2,1 args x1; 2 args x1
ehsys_F8425C44,2,2,2 args x2
ehsys_FC940D59,2,1,1 args x2
ehsys_357FB288,2,2,1 args x1; 2 args x1
ehsys_3C238AF0,2,2,2 args x1; 1 args x1
ehsys_DCCE7AAA,2,2,2 args x1; 1 args x1
ehsys_CEAFCA0A,2,1,1 args x2
ehsys_40D26DEC,2,1,1 args x2
ehsys_3748A4B1,2,1,1 args x1
ehsys_6D212BAC,2,5,3 args x1; 5 args x1
ehsys_58B1F937,2,2,2 args x2
duel_eng_F2783CB1,2,1,1 args x1
duel_eng_4948EE43,2,1,1 args x2
duel_draw_1170B564,2,1,1 args x1
duel_draw_6C3C9B38,2,3,3 args x2
duel_draw_69922650,2,5,5 args x2
ehsys_D7F13632,2,3,2 args x1; 3 args x1
duel_draw_D4A65337,2,1,1 args x2
duel_eng_AFF0389D,2,1,1 args x2
duel_draw_CD698F22,2,1,1 args x2
duel_draw_B60CF188,2,1,1 args x2
deck_swap_02A2E785,2,4,4 args x2
deck_swap_C5289073,2,1,1 args x1
duel_draw_8A33918C,2,1,1 args x1
duel_eng_35CE9CBE,2,2,2 args x1; 1 args x1
duel_draw_D2443CD2,2,1,1 args x1
duel_eng_DCD14252,2,1,1 args x2
duel_eng_62D2317A,2,1,1 args x2
duel_eng_9F3ACA6B,2,2,2 args x2
duel_eng_04F712B8,2,1,1 args x2
ehsys_E11505A9,2,2,2 args x2
ehsys_CDECA77A,2,2,2 args x2
ehsys_FAAC7D51,2,2,2 args x1
ehsys_94F364BA,2,2,2 args x2
ehsys_3EF8731C,2,2,2 args x2
ehsys_A84EDF3B,2,2,1 args x1; 2 args x1
ehsys_ED06F118,2,3,3 args x1; 2 args x1
ehsys_8BFD0B7B,2,2,2 args x2
ehsys_3BB4C309,2,3,3 args x1; 1 args x1
ehsys_69BC0E71,2,1,1 args x2
ehsys_EC23C07C,2,1,1 args x2
ehsys_803FC64B,2,2,2 args x2
ehsys_415BCECC,2,2,2 args x1
ehsys_424598D9,2,1,1 args x2
ehsys_B61A765E,2,3,3 args x1; 1 args x1
ehsys_20A40A75,2,3,3 args x1
ehsys_58F84DA0,2,1,1 args x1
sceJpegInitMJpeg,2,3,3 args x1
ehsys_A845D5F0,2,2,2 args x2
ehsys_0D957433,2,2,2 args x2
ehsys_BF1A3037,2,2,2 args x2
field_5BFCB78F,2,2,2 args x2
ehsys_7140069D,2,1,1 args x2
ehsys_64320906,2,2,2 args x2
field_874CBF2B,2,1,1 args x2
field_48BD5856,2,2,2 args x1; 1 args x1
ehsys_074A3951,2,2,2 args x2
ehsys_DC3F7D07,2,1,1 args x1
ehsys_850B903B,2,1,1 args x1
ehsys_D859D27D,2,1,1 args x1
ehsys_A4585C47,2,1,1 args x2
ehsys_ED529D26,2,1,1 args x2
ehsys_B0D6F4FF,2,1,1 args x1
cardalbum_0AB67A89,2,1,1 args x1
limitlist_780BA2AD,2,1,1 args x1
duelrecord_8D53DC42,2,1,1 args x1
ehsys_79B05ABC,2,1,1 args x1
ehsys_F562B0AE,2,1,1 args x1
ehsys_C42E1A5A,2,2,2 args x2
ehsys_9C7833AA,2,1,1 args x2
ehsys_8171A371,2,1,1 args x2
charalist_E11636EC,2,1,1 args x2
ehsys_2074DED0,2,3,3 args x1
ehsys_1CCB5DD4,2,5,3 args x1; 5 args x1
duel_eng_1A768C09,2,1,1 args x2
duel_draw_4CDAED11,2,1,1 args x2
duel_draw_E248AA98,2,1,1 args x1
ehsys_D3448D59,2,2,2 args x1
ehsys_EFADAB40,2,2,2 args x2
sceImposeSetUMDPopup,2,2,2 args x1
sceUmdReplaceProhibit,2,1,1 args x1
sceUmdGetDiscInfo,2,1,1 args x2
ehsys_35D67398,1,1,1 args x1
ehsys_57724B02,1,1,1 args x1
ehsys_4D1B2279,1,1,1 args x1
ehsys_0ED40BD9,1,1,1 args x1
ehsys_99E9314A,1,1,1 args x1
ehsys_3191B26A,1,1,1 args x1
ehsys_F5D788E4,1,1,1 args x1
ehsys_5EB01D69,1,2,2 args x1
ehsys_218CCFB3,1,2,2 args x1
ehsys_D2B87B2C,1,2,2 args x1
ehsys_B9661F20,1,1,1 args x1
sceRtcGetCurrentClockLocalTime,1,2,2 args x1
ehsys_93A6F5A4,1,1,1 args x1
ehsys_4B6108E5,1,1,1 args x1
ehsys_BBC7AF01,1,4,4 args x1
ehsys_BB977070,1,3,3 args x1
ehsys_AC7C7A6A,1,3,3 args x1
ehsys_994CF8F8,1,3,3 args x1
ehsys_44E1C5AD,1,3,3 args x1
ehsys_E4BD1C8F,1,3,3 args x1
ehsys_C5F0D6F8,1,3,3 args x1
ehsys_D2EE9973,1,1,1 args x1
ehsys_0441C9EF,1,4,4 args x1
ehsys_D62744B5,1,5,5 args x1
ehsys_FE3B7EB5,1,3,3 args x1
ehsys_BABCE790,1,3,3 args x1
ehsys_027B9796,1,2,2 args x1
ehsys_500B1756,1,1,1 args x1
ehsys_158364F1,1,2,2 args x1
ehsys_FAB49CC1,1,3,3 args x1
ehsys_7BCB8905,1,3,3 args x1
ehsys_059281D4,1,2,2 args x1
ehsys_F20A12CE,1,1,1 args x1
ehsys_FFBC9F88,1,3,3 args x1
ehsys_7C331AE4,1,3,3 args x1
duel_eng_9A4A435B,1,1,1 args x1
duel_eng_6401B9EE,1,1,1 args x1
ehsys_65FA8E18,1,1,1 args x1
duel_eng_70F7713B,1,1,1 args x1
duel_eng_E8754761,1,1,1 args x1
ehsys_D66F81DF,1,3,3 args x1
ehsys_46FDDA71,1,7,7 args x1
duel_eng_58D4C9CD,1,1,1 args x1
ehsys_5B4DADF5,1,1,1 args x1
ehsys_0190A327,1,1,1 args x1
ehsys_72E1BD70,1,6,6 args x1
ehsys_574E5B18,1,5,5 args x1
ehsys_52A444CF,1,6,6 args x1
duel_eng_5824AE9A,1,1,1 args x1
duel_eng_501AA6D4,1,1,1 args x1
duel_eng_1C6932C6,1,2,2 args x1
ehsys_5096D1B3,1,2,2 args x1
duel_eng_DD287A49,1,1,1 args x1
duel_eng_EDED5379,1,1,1 args x1
duel_eng_9ADAC01D,1,1,1 args x1
duel_eng_8ACE7469,1,1,1 args x1
duel_eng_962F6809,1,1,1 args x1
duel_eng_3EF59AD0,1,1,1 args x1
duel_eng_95531E08,1,1,1 args x1
duel_eng_302F0BDC,1,1,1 args x1
duel_eng_ED3B1B4B,1,1,1 args x1
duel_eng_1A4C5817,1,1,1 args x1
duel_eng_CD086A4E,1,1,1 args x1
duel_eng_5A2E1D22,1,1,1 args x1
duel_eng_6C7BDC7D,1,1,1 args x1
duel_eng_6E78EB9B,1,1,1 args x1
duel_eng_94B1D599,1,1,1 args x1
duel_eng_A47EF27C,1,1,1 args x1
duel_eng_C4B3FEFE,1,1,1 args x1
duel_eng_B8A3FF78,1,1,1 args x1
duel_eng_B5DAA640,1,1,1 args x1
duel_eng_AEDF1F0D,1,1,1 args x1
duel_eng_1837FC74,1,1,1 args x1
duel_eng_0534CBA5,1,1,1 args x1
duel_eng_0796FC63,1,1,1 args x1
duel_eng_70D96DE6,1,1,1 args x1
duel_eng_20FA1976,1,1,1 args x1
duel_eng_CFCDD509,1,1,1 args x1
duel_eng_12943036,1,1,1 args x1
duel_eng_DE8F840C,1,1,1 args x1
duel_eng_7214A584,1,1,1 args x1
duel_eng_F0A5D634,1,3,3 args x1
duel_eng_65CABB3B,1,1,1 args x1
duel_eng_4BC82DF2,1,1,1 args x1
duel_eng_EE219051,1,1,1 args x1
duel_eng_038776B4,1,2,2 args x1
duel_eng_B774881F,1,1,1 args x1
duel_eng_A99B16A1,1,1,1 args x1
duel_eng_77689943,1,1,1 args x1
ehsys_memmove,1,3,3 args x1
ehsys_CC32BE69,1,1,1 args x1
ehsys_0CEF10F0,1,2,2 args x1
ehsys_B86A0894,1,1,1 args x1
ehsys_FA8128D9,1,1,1 args x1
ehsys_57E56FD3,1,1,1 args x1
ehsys_B1BA3637,1,1,1 args x1
ehsys_B2C3FF7E,1,3,3 args x1
ehsys_985F3AE0,1,1,1 args x1
ehsys_84F43A88,1,1,1 args x1
ehsys_E65115B6,1,1,1 args x1
ehsys_19CDE964,1,1,1 args x1
ehsys_20FFF560,1,3,3 args x1
ehsys_55C20A00,1,4,4 args x1
ehsys_sceKernelCreateSema,1,5,5 args x1
ehsys_sceKernelCreateThread,1,6,6 args x1
ehsys_sceKernelStartThread,1,6,6 args x1
ehsys_328F9E52,1,1,1 args x1
ehsys_sceKernelTerminateDeleteThread,1,1,1 args x1
ehsys_sceKernelDeleteSema,1,1,1 args x1
ehsys_EF9E4C70,1,1,1 args x1
duel_eng_D9766439,1,1,1 args x1
duel_draw_35284271,1,1,1 args x1
duel_eng_5D6675F2,1,1,1 args x1
duel_eng_9E6F25E6,1,2,2 args x1
duel_eng_F6019876,1,1,1 args x1
duel_eng_FBF7F2BC,1,2,2 args x1
duel_eng_D94FDB62,1,4,4 args x1
duel_eng_4E2068FD,1,1,1 args x1
duel_eng_176A16F7,1,3,3 args x1
duel_draw_14AA59D2,1,1,1 args x1
duel_eng_072400CB,1,1,1 args x1
duel_draw_58B08C31,1,1,1 args x1
duel_eng_9B437824,1,3,3 args x1
duel_draw_1383CDC3,1,2,2 args x1
duel_draw_CBDC04A0,1,5,5 args x1
ehsys_19C5BDE2,1,2,2 args x1
ehsys_05FD3047,1,4,4 args x1
ehsys_FF4748F0,1,1,1 args x1
ehsys_6AE55E91,1,1,1 args x1
tutorial_268B762C,1,3,3 args x1
tutorial_5493F091,1,1,1 args x1
tutorial_6A6888A5,1,1,1 args x1
duel_eng_DF6E5D50,1,2,2 args x1
duel_eng_CBCABC9E,1,1,1 args x1
duel_eng_1920CA68,1,1,1 args x1
duel_draw_AD7B341F,1,2,2 args x1
duel_eng_77C8EBF2,1,1,1 args x1
ehsys_B722881B,1,1,1 args x1
ehsys_74E51EA4,1,3,3 args x1
ehsys_8EC4A14F,1,3,3 args x1
ehsys_614C6885,1,2,2 args x1
ehsys_E758A14F,1,3,3 args x1
ehsys_38401656,1,3,3 args x1
ehsys_12DA0DE2,1,2,2 args x1
ehsys_756D3370,1,1,1 args x1
ehsys_6F0F019C,1,3,3 args x1
ehsys_44653809,1,4,4 args x1
ehsys_B442C776,1,1,1 args x1
ehsys_F5477BCF,1,2,2 args x1
ehsys_8B52B60D,1,3,3 args x1
ehsys_BB54BCFE,1,2,2 args x1
ehsys_DF190399,1,1,1 args x1
ehsys_6368BABC,1,2,2 args x1
ehsys_2F21139D,1,3,3 args x1
ehsys_635BB4EE,1,1,1 args x1
ehsys_19AC3ED4,1,2,2 args x1
sceSslInit,1,1,1 args x1
sceHttpInit,1,1,1 args x1
sceHttpsInit,1,4,4 args x1
sceHttpsLoadDefaultCert,1,2,2 args x1
sceNetInit,1,5,5 args x1
sceNetApctlInit,1,2,2 args x1
ehsys_57018B7C,1,3,3 args x1
sceUtilityHtmlViewerInitStart,1,1,1 args x1
ehsys_4878E980,1,1,1 args x1
ehsys_80E7F36C,1,1,1 args x1
ehsys_1B4AF0F5,1,5,5 args x1
ehsys_7E155A3E,1,1,1 args x1
ehsys_BBB5D950,1,2,2 args x1
ehsys_DD69EDFB,1,3,3 args x1
ehsys_316D8C28,1,2,2 args x1
ehsys_ACAC5C40,1,3,3 args x1
ehsys_AEA7AA02,1,1,1 args x1
ehsys_34F0F2A2,1,2,2 args x1
ehsys_5CACF78D,1,1,1 args x1
ehsys_E738DE20,1,1,1 args x1
ehsys_malloc,1,1,1 args x1
ehsys_free,1,1,1 args x1
ehsys_C23B8C57,1,2,2 args x1
ehsys_9831163C,1,1,1 args x1
ehsys_78749045,1,2,2 args x1
ehsys_F7D9BEF6,1,2,2 args x1
ehsys_845D409B,1,3,3 args x1
ehsys_251128FD,1,1,1 args x1
ehsys_592F970A,1,1,1 args x1
field_EC347A02,1,2,2 args x1
ehsys_2157B640,1,2,2 args x1
ehsys_D84432B6,1,1,1 args x1
ehsys_71B597B9,1,1,1 args x1
field_D6F4A678,1,1,1 args x1
field_BA3B028E,1,1,1 args x1
ehsys_159AFF02,1,1,1 args x1
ehsys_8B3C2942,1,3,3 args x1
field_8EB3F8CC,1,3,3 args x1
field_BF048660,1,2,2 args x1
field_92DF5F0F,1,1,1 args x1
shop_9B8ED106,1,2,2 args x1
password_69B41C27,1,1,1 args x1
conv_machine_95EFA5FE,1,1,1 args x1
ehsys_11C6BBA1,1,1,1 args x1
ehsys_85906D69,1,1,1 args x1
ehsys_99C49A5D,1,2,2 args x1
field_4333146F,1,1,1 args x1
ehsys_E0EB5D1B,1,2,2 args x1
ehsys_49199F3F,1,3,3 args x1
ehsys_569E5E02,1,3,3 args x1
ehsys_6CD914D3,1,1,1 args x1
field_8E5B6AB1,1,3,3 args x1
ehsys_008B4553,1,2,2 args x1
ehsys_D9E726DC,1,2,2 args x1
ehsys_788CFA4B,1,3,3 args x1
field_F4ED1C32,1,1,1 args x1
field_F560DE58,1,1,1 args x1
ehsys_E43434AC,1,1,1 args x1
ehsys_432B2436,1,2,2 args x1
ehsys_EB6AD488,1,2,2 args x1
ehsys_12B0F55D,1,1,1 args x1
soundtest_3DB6D895,1,1,1 args x1
ehsys_D6885B1A,1,1,1 args x1
ehsys_8F688257,1,3,3 args x1
select_card_0787468B,1,1,1 args x1
ehsys_057BAF6A,1,2,2 args x1
ehsys_1E4B7ED5,1,1,1 args x1
charalist_6E5EBE0F,1,1,1 args x1
duel_eng_98DD318C,1,1,1 args x1
duel_draw_DB788046,1,1,1 args x1
duel_draw_6E9E7191,1,1,1 args x1
duel_draw_C7776D2B,1,2,2 args x1
